commissioner	0.58496250072116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012135922330097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015128593040847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
commitment	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00070175438596491	0	0	0.0035335689045936	0	0	0	0	0.0018761726078799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
committed	-2.5849625007212	0	0.0009469696969697	0	0	0	0	0	0	0.0032051282051282	0	0	0.0020661157024793	0.0032	0.0023364485981308	0	0	0	0	0	0.0012019230769231	0	0	0	0	0	0	0	0.001031991744066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012870012870013	0	0.0075376884422111	0.0039761431411531	0.0049261083743842	0	0	0	0	0	0	0	0	0	0	0.0027932960893855	0.0012135922330097	0.0035335689045936	0	0	0.0027700831024931	0.0013175230566535	0	0	0	0.0022883295194508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029940119760479	0	0	0	0	0	0
committee	-2.7369655941662	0	0	0	0.00095238095238095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020639834881321	0.0055555555555556	0	0	0	0.0010136847440446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014035087719298	0	0.0012135922330097	0	0.002247191011236	0.0032948929159802	0.013850415512465	0	0	0	0	0	0	0	0	0	0.0013642564802183	0.0031948881789137	0.0024449877750611	0	0	0.0015060240963855	0.0016949152542373	0.0003604902667628	0	0.0057471264367816	0	0.0015128593040847	0	0	0	0	0	0	0.0015243902439024	0	0	0	0.0030487804878049	0.011963406052076	0	0	0	0
common	-1	0	0	0	0	0.00083734561440234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029239766081871	0	0	0.0049261083743842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016474464579901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001802451333814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012970168612192	0	0
commonality	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042553191489362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
commonwealth	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001802451333814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
communicable	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00070175438596491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
communicate	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012870012870013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
communication	-2.6629650127224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011160714285714	0	0	0	0	0	0	0	0	0	0.0020639834881321	0.0027777777777778	0	0.00068540095956134	0.0020080321285141	0.0005068423720223	0.0020833333333333	0	0	0	0	0	0.0043103448275862	0	0	0.0012870012870013	0	0.0025125628140704	0	0	0.013793103448276	0	0	0	0	0	0	0	0	0	0	0.0024271844660194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023255813953488	0	0.0015060240963855	0.0016949152542373	0	0	0.0038314176245211	0.0016233766233766	0	0	0.0019493177387914	0	0	0	0	0.0015243902439024	0	0	0	0	0	0	0	0	0
community	-3.9385994553359	0	0.0028409090909091	0	0	0.00083734561440234	0.0020161290322581	0.002262443438914	0	0.0016025641025641	0	0	0	0.0016	0	0	0	0.0015552099533437	0	0.0049751243781095	0.0060096153846154	0	0	0	0.0072595281306715	0.0027932960893855	0.0096711798839458	0.0036452004860267	0.0030959752321981	0	0.004	0.0013708019191227	0.0040160642570281	0.0015205271160669	0.0020833333333333	0.0050632911392405	0.002	0	0	0	0	0	0.0050167224080268	0	0	0.012562814070352	0	0.0024630541871921	0	0	0	0.00016758840288252	0	0	0.0048367593712213	0.0031948881789137	0.0032154340836013	0.00070175438596491	0.0027932960893855	0.0024271844660194	0.010600706713781	0	0	0	0.0039525691699605	0.0018761726078799	0.0026455026455026	0	0	0	0	0	0	0	0	0	0	0.0027700831024931	0	0	0	0.00061538461538462	0	0.0016233766233766	0	0	0.0029239766081871	0.0018832391713748	0.0019723865877712	0.0059880239520958	0	0	0	0	0	0	0.00070372976776918	0.0031152647975078	0.0051880674448768	0.010162601626016	0
comoros	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015408320493066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
comp	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00070372976776918	0	0	0	0
compact	0.58496250072116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015128593040847	0	0	0	0	0	0	0	0	0	0	0	0.0014074595355384	0	0	0	0
company	-1.7369655941662	0	0	0	0	0.00041867280720117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001031991744066	0	0	0.00068540095956134	0.0020080321285141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033517680576504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0072639225181598	0	0.0013642564802183	0	0	0	0	0	0	0.0005407354001442	0	0	0	0.0015128593040847	0	0	0	0	0	0	0	0.0019607843137255	0	0	0	0	0	0	0	0
comparative	-1.2223924213364	0	0	0	0	0.00041867280720117	0	0	0	0	0.0023474178403756	0	0	0	0	0	0	0	0	0	0.0024038461538462	0	0	0	0	0	0	0	0	0	0	0.0027416038382454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033517680576504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003604902667628	0	0	0	0	0	0	0	0	0	0.006269592476489	0	0	0	0	0	0	0	0	0	0
compelling	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001031991744066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
compensation	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015243902439024	0	0	0	0	0	0	0	0	0
compete	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026246719160105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
competition	0.58496250072116	0	0	0	0	0.00062800921080176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035335689045936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
competitive	0.58496250072116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016722408026756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012970168612192	0	0
compile	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012870012870013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
complaint	0.58496250072116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00068540095956134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001802451333814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
complete	0.58496250072116	0	0	0	0	0.002512036843207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025316455696203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
completion	1.5849625007212	0	0	0	0	0.00041867280720117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
complex	-1	0	0	0	0	0.00041867280720117	0	0	0	0.0016025641025641	0	0	0	0.0016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016722408026756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00070175438596491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031152647975078	0	0	0
complexity	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00068540095956134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
compliance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016722408026756	0	0	0.0025125628140704	0	0.0024630541871921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
comply	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024630541871921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
component	0.58496250072116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015974440894569	0	0	0.0027700831024931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
composer	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0070671378091873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
composition	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018348623853211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
compound	0.58496250072116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023809523809524	0	0	0	0	0	0	0	0	0	0	0.0012150668286756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
comprehensive	0	0	0	0	0	0.00041867280720117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027700831024931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00070372976776918	0	0	0	0
comprise	-0.41503749927884	0	0	0.0012953367875648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023255813953488	0.0027700831024931	0	0.0016949152542373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
compromise	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012870012870013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
compulsion	1.5849625007212	0	0	0	0	0.00041867280720117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
computation	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021111893033075	0	0	0	0
computational	0.58496250072116	0	0	0	0	0	0	0	0	0	0.0011737089201878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0077410274454609	0	0	0	0
computer	-1.2223924213364	0	0	0	0	0	0	0	0	0	0.0011737089201878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005068423720223	0	0	0	0	0	0	0	0	0	0.0012870012870013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0054570259208731	0	0	0	0	0	0	0	0	0.0019157088122605	0.0016233766233766	0	0	0.00097465886939571	0	0	0	0	0	0	0	0	0	0	0	0	0	0
computing	0.58496250072116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013642564802183	0	0	0	0	0	0.0016949152542373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
conan	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001802451333814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
concentrated	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013623978201635
concentration	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00070372976776918	0	0	0	0
concept	0	0	0	0	0	0.00041867280720117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00068540095956134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001802451333814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
concern	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015974440894569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
concerned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00068540095956134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027700831024931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00061538461538462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
concerning	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039761431411531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031948881789137	0.0024449877750611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
concert	-0.41503749927884	0	0	0	0	0.00041867280720117	0.0040322580645161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0073394495412844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014134275618375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
conclude	0.58496250072116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045146726862302	0	0	0	0	0	0	0
concurrence	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012307692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
concurrency	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00097465886939571	0	0	0	0	0	0	0	0	0	0	0	0	0	0
concurrently	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
condition	-1.7369655941662	0	0.0009469696969697	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023809523809524	0	0	0	0	0	0	0	0	0	0	0.0012150668286756	0	0	0	0	0	0.0005068423720223	0	0	0	0	0	0.0015408320493066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0032154340836013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00097465886939571	0.0018832391713748	0	0	0	0	0	0	0	0	0.00070372976776918	0.0031152647975078	0	0	0
conduct	-1.5849625007212	0	0	0	0	0.00041867280720117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024630541871921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027700831024931	0.0013175230566535	0	0	0	0	0	0	0	0	0	0	0	0	0.0027700831024931	0.0015060240963855	0	0	0	0	0	0.0015128593040847	0	0.00097465886939571	0.0018832391713748	0	0	0	0	0	0	0	0	0	0	0	0	0
conductor	1.5849625007212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0070671378091873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
confer	0.58496250072116	0	0	0	0.00095238095238095	0.00020933640360059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
conference	-2.1154772174199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0061919504643963	0	0	0	0	0	0	0	0	0	0	0	0	0.0024449877750611	0	0	0	0	0	0	0	0	0	0	0	0	0.003627569528416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013642564802183	0.0031948881789137	0.0048899755501222	0	0	0	0	0.0005407354001442	0	0	0.0016233766233766	0	0	0.00097465886939571	0.0018832391713748	0.0019723865877712	0	0	0	0	0	0	0	0.0056298381421534	0	0	0.0020325203252033	0
